FIPS,2016,2017,2018,2019,2020,2021,2022,2023
p20149,324745.8309609736,329052.96016931726,343935.7133930226,343843.05962022115,342349.01890786074,360907.75152992195,378168.0593602816,367396.09003532206
p20151,94369.02982554841,91137.46318416392,94520.835490463,91519.90122983899,87301.83139363147,89657.56341089106,94209.70530423464,95267.5687850412
p20153,24685.82452479934,23724.506562382303,25320.233576999595,25266.824629310802,24558.693695071514,25015.692544031586,26197.611194020374,25836.148390912753
p20155,623900.0502770169,601641.5648559638,630789.9568475428,619167.4854264031,590841.3784288667,601423.4830068051,639126.615329687,645085.8486647962
p20157,46004.531752352195,44647.76354306305,47078.25767683446,46299.24291810712,44534.150893568534,45845.839580089145,48314.53309606566,48535.89966619529
p20159,110892.87971326828,106739.5647559777,110560.51077417383,110020.90514874367,103522.58456469631,106559.63160766421,111405.07203523126,109115.62963155471
p20161,1034177.2502472198,1017825.2411856669,1061426.8463093268,1046799.6220301659,970232.0122349452,1002541.5078902955,1029316.8098982231,994343.8104481539
p20163,50536.85200870114,48494.72383115248,50549.418980178016,49135.52095709384,46720.75478607009,47576.79384751145,49944.746226536816,50119.84625136829
p20165,30156.22235923667,29240.7355563507,30926.731612297106,30320.211712548145,28053.45954659185,28634.09093227411,30537.941507743202,29685.88633138809
p20167,69189.47284583215,66482.38103855327,69848.2662264642,68470.14871582018,63764.80696124587,65492.65948546438,69912.26119402752,70522.33703389474
p20169,756041.5079065152,749956.8371083342,772670.5385050894,764651.3935656418,730933.5651601491,750841.6866752076,767912.7395560167,739441.7536255622
p20171,49164.31929490483,47276.359849637876,49679.09865339217,48166.79219025682,49069.68298500188,50080.32092355728,51990.30028196879,51630.36484914918
p20173,7058862.2024136335,7060630.218682268,7295032.284896783,7277095.105588691,7070634.910106978,7315281.216359649,7556570.189703625,7359464.704794322
p20175,226092.67300571117,213405.5651086028,221648.3232239958,213999.1754204485,208701.31562622808,212829.13967181742,221636.30108220968,220986.7729128455
p20177,2453650.4533738466,2449818.275460276,2518747.681748481,2494247.679544216,2407652.230136747,2488579.816650279,2553583.7043452878,2475293.2082260014
p20179,24537.725135135275,24232.971789810326,25522.649583184975,25176.961043258852,23346.05466011473,23969.315872610598,25325.412899485098,25416.573350160197
p20181,58800.83758447656,56945.76659652996,59879.22000643061,59091.489079608684,56306.46220732634,58010.40982398881,61012.662740039465,61301.165642478496
p20183,36100.5726736638,34680.203095868696,36330.81364140922,35783.04300594862,34059.45888451093,34941.80563559269,37089.9445989999,37658.06781967606
p20185,49157.10690617068,48549.53226508297,50305.89876736811,49736.034064054205,46308.47334785085,47239.229673677924,48877.328545238954,47469.049155202694
p20187,20785.22344374238,19714.24621343737,20492.759209221294,20033.428217646542,19898.753270998088,19998.579321223107,20424.12481639082,19940.743234664496
p20189,56205.57967393732,53644.433774280595,56453.676801692585,55202.6750409043,50466.83739368592,52225.000429473774,54022.13033608385,53661.50294219066
p20191,320322.7021847445,319299.35650876234,328418.718489517,323368.12487878685,302083.59085083404,312588.74944602157,322993.67771468067,312448.5748822379
p20193,77483.91514503279,75030.1157435101,78025.22929673124,77668.07855352006,75738.61168262987,77726.69218911018,82112.9008647512,82501.58869129588
p20195,28161.60647300032,27274.085035008215,28305.650628139723,27993.265293238623,26764.41358376343,27264.97456256155,28513.15449855928,28647.40479541374
p20197,94706.6426746597,93999.40725358654,98198.3415660528,97739.25465397009,92838.81347818146,97225.95092040181,100813.17237396218,98275.87777193799
p20199,14831.003904670466,14533.79813342916,15068.434744762282,15159.812643085717,14437.018871491591,14795.932327704655,15502.323629059718,15828.757906006016
p20201,54940.805896133876,52562.33271431939,55154.020709103155,53989.15168578237,52803.142032897515,54031.19959044209,57036.69252024257,57735.37751518024
p20203,21042.210166186425,20347.637833011755,21373.44802525245,21162.22945286216,20519.70203050575,20341.15749287232,21576.961051713828,21839.5813929152
p20205,119662.75101455404,119796.96120564664,123117.3072933179,120217.4499964067,115620.76582059977,118847.21690700478,123035.50813052824,116727.84575377413
p20207,43872.673371512166,43064.71673063903,45234.88419362153,44251.303001609886,41751.19474225573,43019.34471140876,44833.02301179056,43379.53227427899
p20209,702268.0227677529,693987.9218034416,728046.828588087,707097.2580326027,679112.0217051113,690197.6705595534,716283.0286453504,694726.528077519
p21001,177697.78212521045,173403.25575158346,184169.87499221152,184815.32800003415,174156.17023105331,176730.4236663974,179706.43038062824,173781.3458828976
p21003,386442.11395387084,377035.46417931287,399417.3424292929,400060.4042273139,369826.9626362112,375453.84528450517,383285.3867554554,363075.39011284016
p21005,290816.6860330266,287235.9666537388,305582.09793928394,302753.95693245955,300696.67825583887,315465.7241023135,323022.86279687285,311259.688559056
p21007,211915.67765051548,204725.93358626284,214278.61551377733,204304.46829892925,186059.31362118095,199641.8010071586,202931.45291424933,189124.11760447003
p21009,448090.9998044339,435667.5926863211,466929.3491296398,469821.2123783545,453709.71472183627,456059.7998662532,461554.39362380165,440090.160919935
p21011,120778.36473825714,118937.0937986089,127366.17654091513,127829.56164110063,124200.26872723157,127243.55505509465,129065.57740413968,124967.60593874965
p21013,683627.9519390445,654447.2467992182,677809.2958728358,644196.911729916,553260.9641394409,590780.1052765877,598201.7609329349,555171.7125074862
p21015,1615249.8871538457,1584685.055134717,1677613.365319801,1693586.7465199488,1636942.3213236374,1643919.7253096406,1633158.435568637,1557757.913642731
p21017,418341.6857945241,405072.55158741464,426844.91435372736,407820.2571986424,391001.831583576,415913.9452683011,422181.4781654182,398326.47656185826
p21019,833951.1043156283,816331.5868949711,845257.1514495088,834637.6498285804,827138.0060637511,819837.2317600737,811791.40821989,772051.996412993
p21021,443433.6300881932,430913.65068932436,457249.46827745455,448486.0201299706,432530.46506595187,451269.96737598267,462867.29394680046,440663.0414815727
p21023,110781.27920394955,106624.71006473084,112838.33708702121,111563.86203955422,106735.80295827315,111646.48143027438,113377.4769898307,107599.94874841909
p21025,181578.3986359403,175154.74266773995,182258.67362715895,180397.0821516187,187956.10617730694,185979.0520816152,181462.14593823053,168484.0559250425
p21027,194715.60841582535,191225.99791721196,205000.25436998444,208022.61880864564,199415.7354395737,201626.21374792722,204565.4029751992,196410.5861397895
p21029,900750.4198083796,888042.5288914535,951965.3910900853,952311.2528540198,912581.9487905133,947931.3591931388,969303.6011565431,936278.1346237564
p21031,236607.45756877714,230497.51508109766,240986.57511664834,241741.51083346788,221400.31737398566,221658.4033438143,222695.85420518921,206230.1927170661
p21033,302370.42262658634,293680.30125180306,309455.80248311796,301671.7755452144,280468.9945488657,297643.90405781654,301022.26365822286,280474.73700566567
p21035,722411.8440809904,700475.7791226472,736859.5238833153,732056.8882689714,675849.8158486817,682813.107878165,686061.7205206853,637938.7294714578
p21037,1343378.444860504,1310301.632222962,1379282.2917548139,1371121.1037248364,1284584.910011895,1274029.5118384543,1252528.2221775877,1180944.3197392866
p21039,109514.03188754845,106180.97492551748,110285.10451055513,108078.67169897247,102723.64230516282,106678.43770802426,107242.25915417772,99880.66063582402
p21041,144207.03851752513,141488.5856331822,149764.0794936463,146363.39626150357,140831.6536658573,147818.64966907148,150835.311416157,143846.77546547062
p21043,364646.6111931413,357190.40245736967,373699.4222115228,371259.53481973737,354317.8975879888,351996.65479770425,347431.5190320932,333057.5723596929
p21045,142916.09822744096,139676.59944768465,150140.26110889748,152909.02291073266,144345.536955092,146069.95597334453,147291.01869720168,141428.1995727555
p21047,1344900.340997469,1286794.2546169355,1343150.4120529194,1327869.3609062682,1312736.7089682645,1324702.7548647888,1308399.7643060572,1206707.931645335
p21049,710029.8777704167,689855.0606628123,732153.2019750858,713672.9317101026,682326.6303762469,723699.7143386881,740447.1842472823,704128.5337918263
p21051,205260.2435316287,196323.80673371482,207421.50620115935,205291.1890492523,200123.67246573998,202231.79547057036,201611.2167644568,190786.00161238312
p21053,87098.06193996621,85006.68613788461,90315.16824541512,91717.65124414965,79761.99356639778,80160.238115422,79489.04008592806,76384.00552394122
p21055,241284.82310506597,230515.01433802707,239268.97405317795,228752.81521275965,217780.75500123895,233029.50046213754,239557.1518472265,224611.2457523589
p21057,124741.03826920806,120273.67534154211,125786.10243910695,123385.43853186013,104629.11924263446,105656.62288231555,106849.98868712081,99404.49940124979
p21059,2644082.8861444965,2574095.990542033,2714040.787639245,2637573.7509990484,2501892.040420214,2686509.205597417,2749928.7418907015,2589973.4180092537
p21061,222378.92431081587,217771.43145381537,228791.8321210226,225265.9281491681,215762.68647300376,217840.79968274717,218948.09151222353,205113.55031858705
p21063,62256.21367586163,60791.063431909235,65071.97476219085,65886.28827130026,61896.3612343105,62084.69249239393,61910.527193217735,59243.030613771756
p21065,133849.25879287143,129177.78581943072,137533.93187840222,137380.1463048712,131996.22108064356,133062.09615277385,133903.66588294326,127584.16963579162
p21067,8202591.535193123,8009654.9150952315,8424261.276118735,8159424.751197826,7589177.879571651,8112819.060383365,8289063.181973537,7786361.675037959
p21069,128415.57108210582,124822.99254615135,133760.8771791415,135317.63316759773,134415.32182284744,137036.83455432035,138497.18438923068,134445.37136058928
p21071,514701.5730235816,496872.92636039143,516872.71701876295,513458.4952257125,496325.526111855,489590.29421936854,478993.8823443699,452097.38772352895
p21073,1169482.2407529424,1138601.4209916,1204271.3834449712,1170749.7858775507,1105486.3983254519,1187848.7822441133,1209815.2727061233,1140402.4707352552
p21075,115365.43827084912,111187.23894409518,114736.62106109905,112055.4070763629,117060.44384191271,116918.37575158683,114786.78440942171,105673.08442490271
p21077,87058.50673867908,84799.84316988406,90798.51851844013,91731.66179447925,85638.21157767516,88183.8058955122,89329.37922722727,85665.60647330046
p21079,184878.55924434494,180668.74048833083,192941.3016959834,193653.06753624778,177106.2493001257,185766.7581917262,190341.06945623038,184541.05032301578
p21081,224811.9941980039,219537.94663482634,234698.48515246905,236243.0951065649,225854.79756767728,228089.42446093453,230115.49093826432,221732.59431323808
p21083,694174.1790332643,670892.7415869671,705788.920039114,699525.2471792431,656680.0625504291,660815.0410778896,657286.1087673971,607664.3401384505
p21085,484237.422294292,471987.3482942893,495263.75430394243,493147.64603131317,471857.5020947348,477994.45366879314,479921.87858111964,448162.9868700712
p21087,93095.01997721496,91342.8403161658,97347.91020974926,97575.53908139205,95396.31675438774,97472.5221652731,98926.84206523554,95785.97894478496
p21089,523522.5803490336,510546.4477424146,533637.4334929194,530839.5534001922,521379.8294539881,518131.9459850486,508026.6193859463,484067.73706442816
p21091,161342.54204436296,159506.3053375425,164465.56238833457,164620.3918190018,162298.7812080483,160946.35924573752,153922.64851017031,141059.58910097228
p21093,1400322.498763688,1376606.6322338693,1486906.000438506,1475371.2090293523,1394068.0981451916,1463955.9023605587,1485537.5699712355,1418394.672973396
p21095,713520.1715728279,683455.6412874514,707736.1636696793,675767.3835107761,647278.1418367801,681429.1785694908,683595.9797691347,633944.773767225
p21097,201158.15164518362,197548.00061470238,210546.8627676039,210560.87505816988,198647.7100623005,206414.63049530747,210782.06566748244,204509.65081997053
p21099,186840.41793789426,183958.16583671185,197542.43219284446,198541.12080372107,192013.1498816335,197756.7885047339,201346.258591436,193901.20273102022
p21101,1199422.0983936917,1154674.122530486,1202269.8021677304,1155355.8649582914,1063882.1241122659,1135294.6636707257,1147994.7320680472,1079997.2930424556
p21103,185714.21034965216,182243.8992184943,194536.48010019184,193526.0324299014,178832.51542796547,184724.14663307596,188013.54417548046,181556.84869349352
p21105,87525.16271346643,83029.27049560686,85379.64795981196,83625.64623258293,82674.58402272068,81343.61862160073,81576.7197151011,75781.98187342827
p21107,1205890.1433617133,1161119.8138498666,1211904.4616060008,1161632.487281479,1098206.5427151415,1178281.1381541677,1197999.9601729792,1125473.0779745213
p21109,107781.03463419025,105615.51836543511,112944.99676528774,113522.97592651803,106323.39463985576,106388.22138558194,107305.61835252841,104308.22676579078
p21111,13245828.592961267,12899107.899952374,13576575.961596927,13234009.246877547,12687801.452110093,13321239.156875761,13503800.170382176,12746770.88360451
p21113,730666.7334825258,724221.6258201033,773525.2732806323,765902.8290260704,708552.5213889799,748377.0891529499,769947.4774524212,741135.3692981089
p21115,274678.49026736047,266647.32747103216,278897.04615078017,277442.6255419729,272274.5140988281,271079.2084918157,265533.741477608,253230.40346002532
p21117,2462998.8518194975,2394949.3082013736,2513034.6010080613,2504802.0349648306,2388460.2789811273,2378978.0862930506,2330892.7016795846,2198334.7253573677
p21119,254233.48556490202,246364.23610875563,255319.87984538687,250776.91595501837,230342.21652743974,228391.0147392019,222035.5598773557,209402.09959563552
p21121,408698.54908923956,397008.0364087766,418715.51764531294,411014.25022431114,376923.1092274564,389819.25082943484,392679.21416860673,373492.6143187052
p21123,141607.94767363922,139654.78238773902,149792.76938458614,150513.8945248138,148365.583843627,152936.239609725,156056.12649959535,150792.71556481585
p21125,743773.1714742016,726201.5903251795,774477.2612838695,767471.4608316519,750160.4106581195,775576.3727221973,791139.46378806,757782.1043916754
p21127,252929.95167115232,247721.76577647193,256886.7414178331,252603.84001949595,258277.22824551907,258079.79294364885,251489.52850050933,239047.9373560528
p21129,58470.705049018456,56983.73011964114,65021.71384285627,68604.03962536223,65493.13336103156,66885.94820683861,65828.57995201812,63401.172612146955
p21131,170872.7310532124,166315.472060752,171604.63398808663,166983.80193082796,169984.11276997082,167030.5160931244,160878.43042660155,150978.22202926085
p21133,394420.17379354924,380828.38400515687,389867.086284533,385053.83935004484,368305.134218944,364349.21387180523,351800.48812908406,329687.15599762794
p21135,112536.60371961487,108618.80400378941,115339.99676238163,116560.93057430784,110644.14893880454,109763.04175340003,110022.97473112395,106257.5743537635
p21137,251500.9825325267,246019.3031035509,263106.6118527841,261606.40559038467,246457.31859952083,252297.73110183838,256745.54106017097,249048.1067558591
p21139,223313.9531059974,218118.6901534738,229315.83848720585,221564.45322498717,199957.72602235264,215498.61801002448,218942.21281083982,203628.78733367863
p21141,497573.2108639316,487096.91655461583,510283.3521441201,508710.1814278008,494591.33906385745,500974.65831339726,501691.52565626777,471338.0638882246
p21143,195098.51017431275,189528.3548671538,196748.36217466136,192393.78616272443,190918.3799481195,195847.91219927787,214713.95723192397,202826.3669575233
p21145,1229909.9235490197,1190733.8298534348,1247338.6563975743,1239032.180689482,1230860.5270502712,1229873.735480066,1227005.4003302027,1137022.187531888
p21147,159113.26770388085,153527.10704131162,163131.67724593548,163179.42416964535,152820.9684384552,154110.58303036436,155488.37127333475,151602.29263634354
p21149,246928.12170727618,236259.7089369186,249196.95957164455,239340.7146497899,221147.480573274,237852.41516898928,242848.68506552995,226803.76522885566
p21151,1327671.4314952332,1313469.1879572961,1402873.7395862257,1390045.9593357104,1310394.8665190914,1381101.6177449874,1430498.7218532504,1378369.274186917
p21153,141492.33511397796,137124.96441292134,142845.0703751477,141664.7612282787,129986.16506097621,128697.64293632557,126561.62490007585,120157.9904521274
p21155,201101.68292298168,197227.2196325026,210381.44104600197,208949.03933266626,202395.6709587428,208720.85843532084,211481.74251979883,202959.74175965795
p21157,583405.4290360515,564933.571553437,590070.0868547172,583753.4736331122,569697.7474747465,573497.4248114343,572543.5669375629,529015.8575846904
p21159,194869.5035522185,184622.10919553408,190677.8416389874,188522.8837322413,182027.3569995749,180680.79164019335,176923.70059000587,166600.33506681706
p21161,238564.02258488588,232189.73446918384,244125.6226285855,240045.24107372132,227522.78857871203,235207.7767237532,238336.18044653535,225364.83363636903
p21163,722334.1179533897,702161.570703755,752831.5015469337,726275.0595492867,711010.990503214,767270.1841847051,781409.4815048495,737126.9108332802
p21165,52012.546941387045,50873.170019556186,54244.78395803446,55267.88612419697,50410.88392717581,50695.33519063688,51518.414851336966,50037.815967336224
p21167,264849.2561231529,259216.97484982264,276930.28289813246,276655.02372181346,270798.3473112533,283159.13748243486,287968.4811437892,276370.35012284113
p21169,113171.12067458233,110733.7737662323,117067.23315675644,117276.30460033416,115061.06545964236,116302.86749228605,116937.82613562555,111273.60520385913
p21171,196489.9785187662,191084.1515007105,202881.70648386062,199830.64621243585,203404.58360386326,202810.5732289688,204396.50462821338,188350.27974118595
p21173,389598.273875484,381988.183830041,407009.24076065014,400918.5949292016,377856.0753498224,396599.6030193488,405114.06773997145,386671.0578988659
p21175,123320.65063923076,120342.15359833703,129523.21705701093,129939.12550698324,129054.81254704887,128569.81274745398,133139.18763516346,129274.14113717547
p21177,773492.0606354569,744112.305686088,778234.3672716457,750195.5594715856,707952.4681162031,740046.3921028358,763495.9740019747,712628.9781028117
p21179,468984.0104754183,457591.47879383486,489426.15522508475,492373.9280978739,475040.42476633063,489081.41036008694,497608.3873078595,479470.5689827785
p21181,73999.58901112102,72829.32504914835,77874.55468113068,78377.70304687272,77494.54653605518,81301.67639000277,82896.04403033911,78206.21443862139
p21183,488592.446515308,472009.5415684705,493976.0596040698,485373.83563517313,456758.22582435724,466442.667770784,464228.87905343616,433725.45440340275
p21185,1125107.4815826514,1111462.346012973,1171728.3040159263,1149223.5224604178,1093679.3273735733,1165652.3158787964,1208936.1440782836,1154795.311843446
p21187,114966.08187100367,113228.23152262042,121373.29176193102,120952.2997022019,119373.39589524918,122400.54476787204,123968.17440708996,118574.46311872383
p21189,36336.60911718576,34902.50897995724,37976.90097137265,37871.27246359866,33305.881053738456,32804.30353915568,32920.52926763667,32061.26687137285
p21191,145670.32022729155,141931.9280330002,150999.99982622318,150832.62600393326,144563.55381556525,147052.1507231884,149377.95047373534,143961.04067667975
p21193,471325.14486995526,453954.82474800857,468412.83811013144,460171.445892319,486725.50333296694,479411.76997826376,462264.83553056687,438000.18943498866
p21195,1047112.3413237628,1005645.9846289665,1045264.0772505621,1033811.4298365568,1002590.9637295111,985491.1374185268,951130.2583958956,903425.5851116116
p21197,98925.63385385943,96763.07773355354,104248.4932465399,105261.49444638281,107389.6633510477,107257.031205834,107735.20432175868,103257.50286979835
p21199,694383.0999989491,679050.7949248204,725009.4720556061,725351.1897322679,691840.2337331241,714900.6964698792,726551.9842604476,698122.6383328196
p21201,20496.849267284782,19920.732975364426,21335.69542571384,21121.998707221584,20918.825516201247,21968.79051012661,22119.14537033201,21810.574943009276
p21203,166558.23792809778,161325.62777076138,172341.47483924014,170875.11859584946,156980.71634969887,160593.47773239616,163392.97221460898,156070.99979572964
p21205,293481.96720512304,287185.8186193548,304256.7113556464,301546.7452788278,289960.10852978256,295793.38766009675,296385.2101611092,283068.61415604746
p21207,165336.19243327255,160694.8144401704,172093.47475010497,173784.8553425227,167104.00102927652,170839.17837151128,172775.47518561038,166531.38821845027
p21209,1201915.7156927024,1195278.9117987966,1284162.8006439134,1267797.1104844513,1194798.036791232,1296579.771740839,1341763.783478414,1286304.3489711822
p21211,660630.6617360723,651084.2573021803,701208.992445223,703176.9527299497,653083.5186746451,687817.0556510803,703159.1639065755,676230.1253781283
p21213,335570.0281079488,325524.97708197596,348024.4794688597,348600.30586219154,352935.40362158656,355568.76374466193,359267.0359632119,336551.0094481737
p21215,180283.4591565199,178313.65799257864,194099.8197655173,197329.79611894948,190051.14239430692,197182.69176982925,202741.2002990292,197161.01776764472
p21217,245322.68525101087,239957.6995762433,255496.53673716262,258135.5860154249,248970.97939463292,254823.92620464688,259765.27944981688,249277.83600306773
p21219,230471.2559654248,219656.30311023054,232722.34115871254,230760.9390625556,220896.97141048516,221640.3852651812,223218.14937477684,208213.3355803655
p21221,266747.58459314605,260080.855567324,277201.69646549725,275002.3196848465,253075.15979140715,256217.07816200933,258410.03769802305,239460.3344768907
p21223,87298.59785957595,84270.92672248508,89166.9836036085,88990.03716627882,84791.95802867977,87451.87607917417,88286.51921472399,85234.01423811512
p21225,390149.11279318517,374488.6666637879,389199.0827107456,373561.01736230165,330227.1317588532,345305.0812225277,349119.49037588463,328007.1400749687
p21227,2357296.358836524,2327774.6216233647,2472084.6815237375,2493922.430135251,2426804.479309824,2471973.8127156678,2521689.162560317,2369743.986059846
p21229,116953.14790498003,111778.13825536304,120586.16431765974,121338.06587593968,115484.56919306685,117732.4528487355,118871.34735996636,115818.2943210442
p21231,167228.26954218085,162372.24217886833,172215.45791832957,173229.53825748805,160309.24932091357,160164.3815918325,162250.9195831753,155901.16323217467
p21233,348587.294872401,333573.27828637,351292.8839241232,336433.9664383166,315115.7948886692,335110.6379907751,339700.16460412723,318787.79725010134
p21235,438249.67868988146,425628.83268837584,451513.20646912034,449949.6495656351,433130.1000602429,445186.6203764776,452301.912108279,428424.998315075
p21237,57979.48652987082,57033.32417766902,60664.85351886194,60956.106137451396,53797.35751313848,53333.448116793654,53004.29958809934,50004.90541382003
p21239,648133.0307303002,634814.6183828689,669603.5723675203,653511.6931427248,613045.5426497385,663199.6531258279,677229.2747108998,641725.8108208083
p22001,1230817.235532412,1225346.3150168483,1259386.0939402548,1245852.975898248,1105045.5767741678,1128631.2786743357,1181867.1358840822,1185348.8982619313
p22003,503414.56070576794,501095.5222602029,517547.88735285454,514585.77183245076,436169.8215017146,445558.5459338291,464350.3368435177,463991.83625781705
p22005,2382946.540898432,2412674.16430618,2527476.595576435,2542186.641318749,2441220.593055261,2536121.29490253,2718659.0255766325,2762127.957230869
p22007,446094.3046503292,442040.5639044779,450989.53269191715,439567.531555944,403024.9908820223,408237.9877212028,426347.2402220532,423031.6307415698
p22009,803404.9432011092,799856.8090926647,817849.9528622845,806084.6460546259,762215.7510141038,774441.0338191987,806628.2268092065,805942.4044405859
p22011,724795.426517693,721724.0631951569,756453.5143931169,752933.3393062552,703750.88447438,723292.9326324441,763062.1768994029,772767.1560178469
p22013,270007.779547754,266854.7667080868,270032.184067814,265771.3260378169,248112.63271163596,251859.62949810503,262559.8777426536,259209.2007015102
p22015,2346388.901796305,2352849.4204594684,2503404.469006274,2443986.375223473,2320446.5135674267,2324761.7212064285,2462460.766994688,2418760.259957842
p22017,4755707.715817666,4685594.102839318,4849812.266955035,4720714.146495715,4411365.082686355,4382909.946856557,4564483.111329395,4480787.066095
p22019,3931808.863381404,3965711.840281993,4112873.1219419925,4084960.045206479,4161964.0820078747,4042021.5991448844,4214676.759519069,4275662.108706994
p22021,197484.35687499633,195067.43955710277,201699.34484232965,199151.74171905592,184853.56520205335,188890.9436808193,197786.9496861629,197016.07048772808
p22023,135184.3008774267,136011.97197450633,141962.2253802841,140016.0902602011,108104.81433482171,100481.08923952076,102007.89361880401,100049.95496842217
p22025,193465.66587247752,192540.70999561404,194452.4193652568,190637.89432150807,170030.67401424443,172025.68085217476,179264.6070894075,176556.95144144684
p22027,316516.0240325284,312472.2224374396,321759.4426203162,314650.91679145047,271137.78783614753,277004.544915387,288544.34490716003,286847.3408847847
p22029,391479.31375756173,388724.6114519793,396475.64914510935,386717.4222390903,356999.0485945844,361922.6226666326,375572.26957155514,371159.8950673059
p22031,522422.33612711175,522522.1543859232,549289.110536078,542161.6485271287,503178.0055944197,512637.60900849255,540454.2035907567,543360.7806351399
p22033,8756374.833815042,8706659.566720286,8948495.481966136,8836309.367729988,8764904.370468115,8947386.851487566,9377659.95693614,9410502.29879859
p22035,141830.38733279714,139283.5186957082,141578.20331465814,137767.70517588654,142211.31791987404,142595.30407984994,144574.28040369586,143297.76817133834
p22037,382520.57332755637,379597.04574923706,390402.8065665565,384227.52347188286,374052.1023994956,382141.21260740526,400199.27626375406,403495.7950163515
p22039,659986.6828380486,659358.8932433729,678053.1167040018,670565.8817007332,620927.2590047548,635416.0368410854,667408.5493834254,666316.7858416572
p22041,399320.6620551594,396755.30230632325,408175.99251312076,401897.77278754825,378993.06612876523,386796.41965718317,403324.5309201245,404670.88287952245
p22043,436743.49680544407,436712.8860694009,454167.65364135976,449567.2862823092,425826.48108791263,439009.6953383787,459204.0841760276,459774.1101775068
p22045,1430477.5665599918,1409915.0953107113,1435316.3434409257,1402174.442855583,1346845.190871539,1367467.070872264,1423449.3208215158,1419736.9595408668
p22047,644245.1761306213,644531.4957391331,661798.141402076,652815.3130699968,577996.6286255366,586773.0682616262,616987.7742606493,621474.5936345772
p22049,311595.5779757858,311394.9346399056,322103.5703664341,316136.8241202678,288344.6459594796,293909.2586512331,308691.8199252281,309425.8148271423
p22051,8558282.77244698,8542422.145223517,8783030.76450917,8684385.3832728,8453950.489700772,8563490.073509693,8876348.275023278,8850447.02972654
p22053,615310.6009124861,616600.3612067071,638397.454666053,629864.0687883995,619254.6370419281,638572.109417206,665241.7061550086,662099.0597613469
p22055,4729803.276257171,4735287.068738522,4921289.925998925,4907309.3525630245,4655368.335501946,4830369.077752615,5161128.879654289,5240682.032624358
p22057,1931049.6385078805,1921940.1919531678,1983410.6289639003,1960072.4053401817,1873605.7559231315,1925184.54597998,1994975.0573474967,1994627.7128854492
p22059,294481.83531627903,291592.4262161451,301638.09087671165,299028.8100101009,284980.17649402353,292765.18234238937,308795.99508044036,310558.93526662857
p22061,930630.8193296307,929816.8915769884,953679.1985359127,938571.3562645806,928766.6023240766,948991.5727322701,999664.7894176864,1006420.7873823002
p22063,2737159.846871661,2697371.9486181084,2821726.0613159076,2827019.0123900142,2746060.752165376,2882303.0055957604,3084751.356023864,3150599.414568105
p22065,225164.31636551596,222156.33090236568,226638.485031586,219894.20483619496,190851.93362046633,193329.17074098895,197516.09428261084,194015.39969427357
p22067,507609.6820449826,502505.78992242913,512628.88486422686,499465.6607702962,489578.371073353,493550.5745444633,508666.44787085033,502664.8171832493
p22069,765001.9399136248,764717.6398421937,781696.2967113008,766206.1061217721,718785.2566000177,729309.1959806738,763562.2176444222,761519.8864703526
p22071,7681443.60243887,7668193.30399928,7915019.13194804,7834024.714785173,7368015.099490393,7443321.014430081,7707232.178137189,7640924.895422235
p22073,3075710.059620438,3052465.5937361633,3128951.167364887,3077816.0736998557,3078220.4033349934,3133703.911737369,3285767.7355216094,3306361.507573793
p22075,457209.4158621739,457318.46357859584,473378.07899818145,465791.7879266929,451031.16376912873,459800.3234335735,471246.7321185751,469741.3733026182
p22077,433450.130520453,434127.39535531943,442892.40925384697,436334.67912432796,397449.5843392667,401334.07896093884,421117.64743039344,419674.2368467955
p22079,2584606.4157418986,2570859.187085893,2638164.272974855,2603309.6400879365,2492610.4609476253,2537206.194850571,2646632.323262815,2649403.457213819
p22081,168996.21042859572,167013.99533425845,172587.76076816776,169510.13174369786,145763.20516938044,148032.54164685067,155526.4778822548,154346.98821631668
p22083,400810.51823170285,399830.4692920111,409370.31822023616,404046.3144657031,385010.6600869808,391668.6066965695,412200.2541442165,413630.9278362017
p22085,471559.0832467775,468306.7991134422,483823.36823329196,479586.63029017247,424865.2040977824,435853.6227622581,457828.97212722467,459669.19161829504
p22087,897383.5025478167,903158.9153507389,946958.5860823145,948651.430306017,843155.2735830735,874311.0053998159,925471.2438754526,932998.7796459532
p22089,1034979.5617999113,1030670.6164770308,1068314.2236103923,1066238.9075702631,1009590.7716542308,1034994.5504315572,1063795.0149664078,1062195.4934592394
p22091,203659.41865935447,202177.5390208269,206213.49115905384,203448.8250753654,209519.93276879643,215066.62060901977,224789.1499172034,226078.5113893687
p22093,420159.045156025,418771.1474777445,428155.6445965591,423604.0676855418,386817.86082842574,390445.62857332267,403949.5818513986,402698.4139663425
p22095,850805.893660087,848667.7398463852,872849.6638153767,860159.6249263155,814509.2192771911,830619.125674146,832463.6653018687,830787.1192619163
p22097,1642135.1604828956,1636204.293945434,1675740.1811258262,1649035.8577269355,1582531.0833116816,1621254.7568995636,1701784.5005178656,1709417.1015243672
p22099,1054092.8482753055,1058993.4920267416,1084245.3139747956,1072885.3308924052,992691.5221677403,1017083.8385620727,1067774.5058955194,1071365.3755343417
p22101,1020727.9112690276,993220.1752245775,1008921.823192147,990899.3900334714,944781.4769796471,951141.6471747523,996310.3494198488,987388.560741298
p22103,4949161.336963526,5012670.919997946,5223280.458089617,5229095.067576718,5094691.6924991775,5328688.565514687,5692807.9620797355,5782646.2039287025
