FIPS,2016,2017,2018,2019,2020,2021,2022,2023
p18107,38238.0,38343.0,38274.0,38338.0,37935,38057.0,38319.0,38573.0
p18109,69633.0,69793.0,70137.0,70489.0,71836,72275.0,72260.0,73227.0
p18111,13992.0,14027.0,13986.0,13984.0,13799,13820.0,13839.0,13960.0
p18113,47398.0,47329.0,47543.0,47744.0,47460,47392.0,47234.0,47430.0
p18115,5885.0,5854.0,5879.0,5875.0,5928,5994.0,6097.0,6004.0
p18117,19473.0,19423.0,19548.0,19646.0,19850,19806.0,19601.0,19638.0
p18119,20898.0,20791.0,20862.0,20799.0,21318,21514.0,21487.0,21532.0
p18121,16938.0,16907.0,16978.0,16937.0,16150,16486.0,16367.0,16484.0
p18123,18978.0,18978.0,19077.0,19169.0,19155,19334.0,19207.0,19209.0
p18125,12391.0,12315.0,12388.0,12389.0,12249,12170.0,12143.0,12106.0
p18127,167475.0,168495.0,169488.0,170389.0,173318,174551.0,174848.0,175335.0
p18129,25639.0,25569.0,25554.0,25427.0,25185,25165.0,25098.0,25040.0
p18131,12618.0,12529.0,12492.0,12353.0,12515,12360.0,12449.0,12385.0
p18133,37113.0,37363.0,37486.0,37576.0,36689,37043.0,37294.0,37567.0
p18135,25112.0,24907.0,24806.0,24665.0,24415,24409.0,24350.0,24216.0
p18137,28381.0,28428.0,28450.0,28324.0,28980,29015.0,29030.0,29227.0
p18139,16639.0,16643.0,16635.0,16581.0,16763,16679.0,16672.0,16847.0
p18141,269862.0,270057.0,270972.0,271826.0,272682,272286.0,272282.0,272848.0
p18143,23687.0,23793.0,23784.0,23873.0,24377,24422.0,24500.0,24657.0
p18145,44229.0,44367.0,44522.0,44729.0,45060,45101.0,45189.0,45231.0
p18147,20491.0,20440.0,20385.0,20277.0,19833,19841.0,19849.0,19910.0
p18149,23019.0,22935.0,22951.0,22995.0,23396,23373.0,23203.0,23206.0
p18151,34329.0,34384.0,34487.0,34594.0,34441,34702.0,34772.0,34917.0
p18153,20710.0,20700.0,20696.0,20669.0,20812,20777.0,20671.0,20757.0
p18155,10641.0,10686.0,10731.0,10751.0,9748,9869.0,10009.0,10019.0
p18157,190292.0,191199.0,193817.0,195732.0,186387,187423.0,188237.0,188792.0
p18159,15163.0,15137.0,15112.0,15148.0,15392,15394.0,15325.0,15256.0
p18161,7139.0,7159.0,7029.0,7054.0,7082,7018.0,6967.0,6973.0
p18163,181427.0,180954.0,181120.0,181451.0,180336,180165.0,179563.0,179810.0
p18165,15593.0,15503.0,15510.0,15498.0,15409,15435.0,15433.0,15417.0
p18167,107790.0,107569.0,107367.0,107038.0,106130,106116.0,106082.0,106153.0
p18169,31513.0,31380.0,31198.0,30996.0,30934,30893.0,30842.0,30670.0
p18171,8165.0,8204.0,8280.0,8265.0,8423,8449.0,8488.0,8518.0
p18173,62005.0,62401.0,62474.0,62998.0,63996,64657.0,65231.0,65867.0
p18175,27728.0,27771.0,27932.0,28036.0,28238,28138.0,28171.0,28205.0
p18177,66630.0,66179.0,66046.0,65884.0,66507,66435.0,66216.0,66127.0
p18179,27865.0,27958.0,28083.0,28296.0,28155,28154.0,28298.0,28555.0
p18181,24074.0,24163.0,24133.0,24102.0,24673,24643.0,24660.0,24917.0
p18183,33475.0,33722.0,34047.0,33964.0,34329,34470.0,34577.0,34742.0
p19001,7005.0,7051.0,7074.0,7152.0,7493,7524.0,7457.0,7389.0
p19003,3692.0,3657.0,3644.0,3602.0,3709,3638.0,3601.0,3544.0
p19005,13851.0,13803.0,13852.0,13687.0,14071,13968.0,14018.0,14074.0
p19007,12505.0,12353.0,12401.0,12426.0,12287,12269.0,12141.0,12119.0
p19009,5626.0,5550.0,5471.0,5496.0,5683,5645.0,5575.0,5534.0
p19011,25644.0,25656.0,25625.0,25645.0,25549,25738.0,25742.0,25796.0
p19013,133077.0,132238.0,131723.0,131228.0,131044,130576.0,130052.0,130471.0
p19015,26416.0,26443.0,26312.0,26234.0,26698,26761.0,26579.0,26590.0
p19017,24747.0,24823.0,24941.0,25062.0,25011,25118.0,25254.0,25307.0
p19019,21007.0,21126.0,21178.0,21175.0,20605,20703.0,20689.0,20691.0
p19021,20325.0,20144.0,19826.0,19620.0,20806,20790.0,20644.0,20567.0
p19023,14702.0,14592.0,14525.0,14439.0,14333,14348.0,14246.0,14172.0
p19025,9811.0,9729.0,9711.0,9668.0,9900,9895.0,9725.0,9763.0
p19027,20388.0,20274.0,20153.0,20165.0,20726,20740.0,20541.0,20522.0
p19029,13176.0,13144.0,12948.0,12836.0,13123,13089.0,13137.0,13130.0
p19031,18348.0,18490.0,18564.0,18627.0,18495,18436.0,18353.0,18302.0
p19033,43096.0,42999.0,42642.0,42450.0,43022,42761.0,42426.0,42406.0
p19035,11394.0,11307.0,11295.0,11235.0,11656,11535.0,11490.0,11605.0
p19037,12094.0,12002.0,11952.0,11933.0,11988,11883.0,11728.0,11658.0
p19039,9288.0,9396.0,9502.0,9395.0,9737,9756.0,9643.0,9588.0
p19041,16295.0,16141.0,16106.0,16016.0,16336,16454.0,16507.0,16511.0
p19043,17661.0,17648.0,17540.0,17549.0,17033,17053.0,17057.0,16969.0
p19045,47248.0,46874.0,46437.0,46429.0,46427,46483.0,46255.0,46158.0
p19047,17103.0,17076.0,17089.0,16820.0,16484,16232.0,16129.0,16013.0
p19049,84248.0,87208.0,89953.0,93453.0,100536,104174.0,108146.0,111092.0
p19051,8884.0,8969.0,8972.0,9000.0,9111,9150.0,9147.0,9169.0
p19053,8053.0,7947.0,7890.0,7870.0,7606,7668.0,7695.0,7665.0
p19055,17288.0,17143.0,17081.0,17011.0,17458,17553.0,17607.0,17600.0
p19057,39613.0,39326.0,39149.0,38967.0,38823,38506.0,38242.0,38253.0
p19059,17109.0,17141.0,17121.0,17258.0,17767,17868.0,18048.0,18056.0
p19061,96763.0,97066.0,96922.0,97311.0,99308,98854.0,98715.0,98887.0
p19063,9581.0,9422.0,9277.0,9208.0,9347,9334.0,9214.0,9229.0
p19065,19858.0,19687.0,19679.0,19650.0,19445,19295.0,19266.0,19210.0
p19067,15857.0,15767.0,15752.0,15642.0,15604,15465.0,15348.0,15326.0
p19069,10177.0,10160.0,10085.0,10070.0,10002,9952.0,9946.0,9875.0
p19071,6947.0,6930.0,6981.0,6960.0,6566,6583.0,6475.0,6458.0
p19073,9001.0,8954.0,8965.0,8888.0,8752,8724.0,8710.0,8584.0
p19075,12286.0,12298.0,12272.0,12232.0,12333,12358.0,12355.0,12384.0
p19077,10642.0,10645.0,10720.0,10689.0,10612,10588.0,10681.0,10722.0
p19079,15075.0,15032.0,14886.0,14773.0,15008,14863.0,14803.0,14729.0
p19081,10887.0,10756.0,10710.0,10630.0,10754,10680.0,10651.0,10615.0
p19083,17196.0,17073.0,16937.0,16846.0,16828,16702.0,16614.0,16463.0
p19085,14046.0,14107.0,14105.0,14049.0,14569,14690.0,14680.0,14670.0
p19087,19833.0,20044.0,20033.0,19954.0,20447,20382.0,20253.0,19547.0
p19089,9257.0,9229.0,9172.0,9158.0,9489,9496.0,9509.0,9376.0
p19091,9530.0,9569.0,9559.0,9558.0,9599,9630.0,9521.0,9500.0
p19093,6961.0,6869.0,6846.0,6860.0,7022,6969.0,6905.0,6833.0
p19095,16192.0,16133.0,16155.0,16184.0,16658,16586.0,16497.0,16381.0
p19097,19393.0,19382.0,19427.0,19439.0,19455,19399.0,19346.0,19342.0
p19099,36736.0,36995.0,37189.0,37185.0,37810,37874.0,37949.0,37919.0
p19101,18063.0,18219.0,18256.0,18295.0,15694,15781.0,15668.0,15440.0
p19103,146928.0,149325.0,150549.0,151140.0,153056,155035.0,156915.0,157528.0
p19105,20392.0,20618.0,20673.0,20681.0,20653,20826.0,20949.0,20900.0
p19107,10170.0,10141.0,10213.0,10246.0,10004,9902.0,9883.0,9914.0
p19109,15104.0,14939.0,14878.0,14813.0,14799,14515.0,14465.0,14396.0
p19111,34458.0,34216.0,33909.0,33657.0,33533,33257.0,32829.0,32565.0
p19113,222188.0,224379.0,225763.0,226706.0,230419,229445.0,228940.0,228972.0
p19115,11221.0,11195.0,11153.0,11035.0,10814,10724.0,10617.0,10513.0
p19117,8555.0,8533.0,8617.0,8600.0,8618,8706.0,8702.0,8747.0
p19119,11780.0,11785.0,11815.0,11755.0,11930,12040.0,12177.0,12324.0
p19121,15796.0,16000.0,16206.0,16338.0,16629,16793.0,17040.0,16971.0
p19123,22186.0,22211.0,22018.0,22095.0,22160,21974.0,21971.0,21874.0
p19125,33146.0,33091.0,33259.0,33253.0,33414,33441.0,33630.0,33770.0
p19127,40135.0,40078.0,39888.0,39369.0,40096,39913.0,39821.0,40014.0
p19129,15053.0,15060.0,15068.0,15109.0,14398,14467.0,14535.0,14633.0
p19131,10644.0,10563.0,10571.0,10586.0,10597,10563.0,10544.0,10518.0
p19133,8786.0,8724.0,8659.0,8615.0,8742,8598.0,8506.0,8493.0
p19135,7836.0,7798.0,7768.0,7707.0,7593,7581.0,7530.0,7504.0
p19137,10124.0,10112.0,9961.0,9917.0,10333,10316.0,10210.0,10139.0
p19139,42968.0,42872.0,42874.0,42664.0,43143,42674.0,42395.0,42218.0
p19141,13926.0,13774.0,13798.0,13753.0,14150,14044.0,14085.0,14012.0
p19143,6095.0,6021.0,6028.0,5958.0,6198,6170.0,6072.0,5978.0
p19145,15329.0,15213.0,15229.0,15107.0,15190,15220.0,15176.0,15014.0
p19147,9034.0,9052.0,8903.0,8886.0,8986,8923.0,8790.0,8810.0
p19149,25180.0,25060.0,25024.0,25177.0,25692,25731.0,25722.0,25722.0
p19151,6854.0,6833.0,6714.0,6619.0,7065,7039.0,7073.0,6976.0
p19153,474277.0,480487.0,485833.0,490161.0,493022,497842.0,501184.0,505255.0
p19155,93518.0,93416.0,93264.0,93206.0,93669,93410.0,93065.0,93179.0
p19157,18279.0,18334.0,18467.0,18504.0,18631,18624.0,18518.0,18453.0
p19159,4985.0,5024.0,4940.0,4894.0,4639,4632.0,4688.0,4642.0
p19161,9816.0,9803.0,9705.0,9721.0,9799,9768.0,9689.0,9686.0
p19163,172135.0,172448.0,172803.0,172943.0,174609,174225.0,173751.0,174270.0
p19165,11655.0,11574.0,11559.0,11454.0,11735,11780.0,11711.0,11806.0
p19167,34944.0,34781.0,34802.0,34855.0,35885,35959.0,36127.0,36246.0
p19169,96893.0,97278.0,96781.0,97117.0,98649,99679.0,98257.0,98566.0
p19171,17192.0,17029.0,16869.0,16854.0,17081,16898.0,16943.0,16833.0
p19173,6213.0,6095.0,6160.0,6121.0,5862,5866.0,5875.0,5924.0
p19175,12360.0,12459.0,12298.0,12241.0,12132,12049.0,11903.0,11906.0
p19177,7241.0,7155.0,7013.0,7044.0,7222,7258.0,7252.0,7266.0
p19179,35265.0,35022.0,34991.0,34969.0,35326,35295.0,35081.0,35166.0
p19181,49356.0,50078.0,51014.0,51466.0,52591,53485.0,54303.0,55205.0
p19183,22126.0,22204.0,22058.0,21965.0,22542,22522.0,22542.0,22560.0
p19185,6447.0,6492.0,6405.0,6441.0,6512,6531.0,6490.0,6557.0
p19187,36781.0,36637.0,36339.0,35904.0,36996,37170.0,36652.0,36485.0
p19189,10602.0,10573.0,10539.0,10354.0,10662,10661.0,10639.0,10571.0
p19191,20427.0,20129.0,20017.0,19991.0,20045,19935.0,19902.0,19815.0
p19193,102686.0,102132.0,102515.0,103107.0,105912,105749.0,105558.0,105951.0
p19195,7471.0,7455.0,7413.0,7381.0,7436,7377.0,7311.0,7297.0
p19197,12839.0,12765.0,12690.0,12562.0,12916,12813.0,12695.0,12656.0
p20001,12670.0,12555.0,12501.0,12369.0,12533,12498.0,12489.0,12412.0
p20003,7812.0,7833.0,7848.0,7858.0,7839,7807.0,7798.0,7838.0
p20005,16376.0,16298.0,16173.0,16073.0,16328,16236.0,16053.0,16016.0
p20007,4673.0,4570.0,4465.0,4427.0,4198,4099.0,4124.0,4071.0
p20009,26878.0,26394.0,26057.0,25779.0,25427,25263.0,25058.0,24899.0
p20011,14624.0,14609.0,14542.0,14534.0,14335,14326.0,14443.0,14408.0
p20013,9641.0,9609.0,9610.0,9564.0,9472,9446.0,9373.0,9250.0
p20015,66652.0,66845.0,66833.0,66911.0,67391,67976.0,68289.0,68632.0
p20017,2632.0,2651.0,2600.0,2648.0,2571,2604.0,2568.0,2579.0
p20019,3360.0,3315.0,3304.0,3250.0,3386,3389.0,3387.0,3347.0
p20021,20256.0,20129.0,20035.0,19939.0,19309,19186.0,19025.0,19054.0
p20023,2667.0,2684.0,2645.0,2657.0,2614,2637.0,2618.0,2636.0
p20025,2065.0,1995.0,1994.0,1994.0,1979,1958.0,1939.0,1847.0
p20027,8105.0,8006.0,8003.0,8002.0,8121,8090.0,8041.0,8007.0
p20029,9070.0,8912.0,8734.0,8786.0,9009,8954.0,8934.0,8854.0
p20031,8339.0,8228.0,8232.0,8179.0,8357,8337.0,8252.0,8251.0
p20033,1838.0,1759.0,1736.0,1700.0,1678,1663.0,1690.0,1655.0
p20035,35650.0,35297.0,35149.0,34908.0,34534,34624.0,34423.0,34157.0
p20037,39046.0,38925.0,38911.0,38818.0,38948,39028.0,39145.0,38764.0
p20039,2828.0,2863.0,2860.0,2827.0,2759,2766.0,2689.0,2712.0
p20041,18956.0,18829.0,18682.0,18466.0,18373,18465.0,18355.0,18445.0
p20043,7718.0,7657.0,7658.0,7600.0,7474,7456.0,7475.0,7493.0
p20045,119662.0,120281.0,121109.0,122259.0,118784,119493.0,120007.0,120553.0
p20047,2899.0,2873.0,2820.0,2798.0,2884,2802.0,2760.0,2733.0
p20049,2511.0,2514.0,2484.0,2530.0,2482,2439.0,2448.0,2467.0
p20051,28942.0,28735.0,28646.0,28553.0,28948,28850.0,28840.0,28810.0
p20053,6302.0,6284.0,6163.0,6102.0,6369,6324.0,6383.0,6357.0
p20055,36885.0,36720.0,36528.0,36467.0,38304,38079.0,37639.0,37466.0
p20057,34552.0,34218.0,33877.0,33619.0,34215,34186.0,33924.0,33980.0
p20059,25523.0,25631.0,25625.0,25544.0,26000,26002.0,25959.0,26125.0
p20061,35223.0,33774.0,32777.0,31670.0,36760,36116.0,35529.0,35047.0
p20063,2622.0,2622.0,2611.0,2636.0,2714,2747.0,2742.0,2735.0
p20065,2562.0,2485.0,2475.0,2482.0,2403,2400.0,2397.0,2376.0
p20067,7675.0,7490.0,7294.0,7150.0,7326,7333.0,7250.0,7147.0
p20069,6031.0,6018.0,6076.0,5988.0,5647,5664.0,5711.0,5743.0
p20071,1277.0,1226.0,1229.0,1232.0,1274,1282.0,1232.0,1181.0
p20073,6112.0,6067.0,6011.0,5982.0,5977,5921.0,5908.0,5870.0
p20075,2634.0,2616.0,2600.0,2539.0,2487,2478.0,2452.0,2437.0
p20077,5667.0,5580.0,5508.0,5436.0,5472,5355.0,5400.0,5435.0
p20079,34726.0,34373.0,34183.0,34429.0,33986,33788.0,33671.0,33504.0
p20081,4026.0,4019.0,3990.0,3968.0,3760,3652.0,3595.0,3630.0
p20083,1851.0,1863.0,1822.0,1794.0,1737,1724.0,1697.0,1655.0
p20085,13270.0,13332.0,13270.0,13171.0,13239,13263.0,13292.0,13368.0
p20087,18824.0,18932.0,18856.0,19043.0,18323,18429.0,18354.0,18327.0
p20089,2880.0,2857.0,2845.0,2879.0,2927,2942.0,2885.0,2847.0
p20091,586015.0,591305.0,598127.0,602401.0,611149,614889.0,619091.0,622237.0
p20093,3890.0,3935.0,3941.0,3838.0,3962,3897.0,3865.0,3823.0
p20095,7417.0,7275.0,7220.0,7152.0,7425,7291.0,7174.0,7066.0
p20097,2507.0,2486.0,2489.0,2475.0,2455,2409.0,2405.0,2374.0
p20099,20313.0,20129.0,19906.0,19618.0,20170,19914.0,19702.0,19728.0
p20101,1593.0,1548.0,1546.0,1535.0,1568,1561.0,1544.0,1529.0
p20103,80244.0,81109.0,81497.0,81758.0,81966,82398.0,82922.0,83518.0
p20105,3077.0,3043.0,2998.0,2962.0,2949,2910.0,2911.0,2920.0
p20107,9606.0,9697.0,9771.0,9703.0,9587,9740.0,9777.0,9860.0
p20109,2818.0,2814.0,2812.0,2794.0,2739,2710.0,2703.0,2665.0
p20111,33369.0,33257.0,33300.0,33195.0,32113,32028.0,32031.0,32172.0
p20113,28429.0,28687.0,28528.0,28542.0,30184,30164.0,30063.0,30091.0
p20115,12017.0,11945.0,11923.0,11884.0,11793,11750.0,11783.0,11690.0
p20117,9789.0,9687.0,9715.0,9707.0,10023,10021.0,9992.0,9933.0
p20119,4236.0,4230.0,4098.0,4033.0,4061,3997.0,3913.0,3911.0
p20121,32923.0,33429.0,33737.0,34237.0,34224,34641.0,34791.0,35320.0
p20123,6207.0,6137.0,6110.0,5979.0,5773,5744.0,5730.0,5719.0
p20125,32859.0,32390.0,32091.0,31829.0,31404,31181.0,30853.0,30568.0
p20127,5558.0,5467.0,5557.0,5620.0,5369,5386.0,5400.0,5334.0
p20129,2790.0,2747.0,2693.0,2587.0,2700,2671.0,2601.0,2580.0
p20131,10089.0,10060.0,10125.0,10231.0,10262,10226.0,10164.0,10114.0
p20133,16127.0,16094.0,16025.0,16007.0,15905,15787.0,15583.0,15420.0
p20135,2957.0,2856.0,2796.0,2750.0,2673,2651.0,2657.0,2618.0
p20137,5491.0,5421.0,5419.0,5361.0,5453,5369.0,5325.0,5330.0
p20139,15811.0,15842.0,15938.0,15949.0,15741,15752.0,15705.0,15824.0
p20141,3588.0,3539.0,3459.0,3421.0,3490,3485.0,3481.0,3427.0
p20143,5905.0,5817.0,5752.0,5704.0,5729,5830.0,5806.0,5818.0
p20145,6719.0,6665.0,6573.0,6414.0,6256,6247.0,6188.0,6126.0
p20147,5402.0,5370.0,5276.0,5234.0,4961,4819.0,4783.0,4761.0
p20149,23605.0,23916.0,24209.0,24383.0,25411,25873.0,26292.0,26382.0
p20151,9557.0,9500.0,9340.0,9164.0,9143,9168.0,9073.0,9082.0
p20153,2500.0,2473.0,2502.0,2530.0,2572,2558.0,2523.0,2463.0
p20155,63184.0,62714.0,62331.0,61998.0,61878,61499.0,61552.0,61497.0
p20157,4659.0,4654.0,4652.0,4636.0,4664,4688.0,4653.0,4627.0
p20159,9782.0,9563.0,9483.0,9537.0,9389,9389.0,9370.0,9260.0
p20161,75172.0,73977.0,74712.0,74232.0,72016,71871.0,71563.0,71402.0
p20163,5118.0,5055.0,4995.0,4920.0,4893,4865.0,4810.0,4778.0
p20165,3054.0,3048.0,3056.0,3036.0,2938,2928.0,2941.0,2830.0
p20167,7007.0,6930.0,6902.0,6856.0,6678,6697.0,6733.0,6723.0
p20169,54955.0,54508.0,54387.0,54224.0,54254,53827.0,53389.0,53098.0
p20171,4979.0,4928.0,4909.0,4823.0,5139,5121.0,5007.0,4922.0
p20173,513092.0,513176.0,513484.0,516042.0,524821,524423.0,525368.0,528469.0
p20175,22897.0,22245.0,21902.0,21428.0,21857,21763.0,21345.0,21067.0
p20177,178350.0,178056.0,177290.0,176875.0,178709,178403.0,177537.0,177746.0
p20179,2485.0,2526.0,2522.0,2521.0,2445,2451.0,2439.0,2423.0
p20181,5955.0,5936.0,5917.0,5917.0,5897,5932.0,5876.0,5844.0
p20183,3656.0,3615.0,3590.0,3583.0,3567,3573.0,3572.0,3590.0
p20185,4186.0,4186.0,4162.0,4156.0,4049,4008.0,3971.0,3909.0
p20187,2105.0,2055.0,2025.0,2006.0,2084,2045.0,1967.0,1901.0
p20189,5653.0,5551.0,5536.0,5485.0,5243,5302.0,5166.0,5077.0
p20191,23183.0,23117.0,23019.0,22836.0,22328,22327.0,22359.0,22334.0
p20193,7847.0,7821.0,7710.0,7777.0,7932,7948.0,7908.0,7865.0
p20195,2852.0,2843.0,2797.0,2803.0,2803,2788.0,2746.0,2731.0
p20197,6884.0,6832.0,6912.0,6931.0,6891,6970.0,7009.0,7057.0
p20199,1502.0,1515.0,1489.0,1518.0,1512,1513.0,1493.0,1509.0
p20201,5564.0,5479.0,5450.0,5406.0,5530,5525.0,5493.0,5504.0
p20203,2131.0,2121.0,2112.0,2119.0,2149,2080.0,2078.0,2082.0
p20205,8698.0,8707.0,8666.0,8525.0,8582,8520.0,8554.0,8382.0
p20207,3189.0,3130.0,3184.0,3138.0,3099,3084.0,3117.0,3115.0
p20209,164785.0,165087.0,165321.0,165429.0,168914,167262.0,165626.0,165281.0
p21001,19259.0,19287.0,19199.0,19202.0,18883,18966.0,19097.0,19264.0
p21003,20721.0,20903.0,21122.0,21315.0,20574,20839.0,21283.0,21788.0
p21005,22191.0,22545.0,22641.0,22747.0,23883,24084.0,24273.0,24613.0
p21007,8046.0,8018.0,7992.0,7888.0,7713,7687.0,7642.0,7582.0
p21009,43763.0,43746.0,44115.0,44249.0,44505,44598.0,44872.0,45008.0
p21011,12246.0,12381.0,12444.0,12500.0,12716,12795.0,12828.0,12975.0
p21013,27204.0,26863.0,26487.0,26032.0,23984,23834.0,23611.0,23317.0
p21015,129503.0,130952.0,131901.0,133581.0,136468,137747.0,139045.0,140496.0
p21017,20130.0,20092.0,20116.0,19788.0,20286,20224.0,20109.0,20134.0
p21019,48121.0,47808.0,47292.0,46718.0,48206,47757.0,48059.0,47826.0
p21021,29965.0,29972.0,30082.0,30060.0,30753,30604.0,30851.0,30988.0
p21023,8368.0,8285.0,8278.0,8303.0,8400,8440.0,8435.0,8426.0
p21025,13177.0,12929.0,12787.0,12630.0,13693,13546.0,13358.0,12953.0
p21027,19982.0,20131.0,20309.0,20477.0,20447,20687.0,20961.0,21124.0
p21029,79222.0,80269.0,81009.0,81676.0,82366,83073.0,83774.0,84863.0
p21031,12686.0,12778.0,12743.0,12879.0,12316,12302.0,12365.0,12375.0
p21033,12634.0,12666.0,12716.0,12747.0,12635,12678.0,12608.0,12551.0
p21035,38733.0,38832.0,38964.0,39001.0,37596,37896.0,38093.0,38280.0
p21037,92257.0,92878.0,93464.0,93584.0,93127,92828.0,93272.0,93702.0
p21039,4783.0,4788.0,4739.0,4760.0,4807,4761.0,4719.0,4704.0
p21041,10614.0,10714.0,10712.0,10631.0,10825,10896.0,10939.0,10987.0
p21043,27304.0,27214.0,27040.0,26797.0,26609,26430.0,26343.0,26366.0
p21045,15775.0,15818.0,15926.0,16159.0,15918,15940.0,15911.0,15918.0
p21047,71796.0,71024.0,70712.0,70461.0,72762,73180.0,72286.0,72032.0
p21049,35851.0,35899.0,36180.0,36263.0,37035,36895.0,36992.0,37304.0
p21051,20626.0,20251.0,20088.0,19901.0,20312,20161.0,19874.0,19648.0
p21053,10200.0,10212.0,10152.0,10218.0,9232,9282.0,9139.0,9148.0
p21055,9131.0,8999.0,8896.0,8806.0,9003,8944.0,8991.0,8974.0
p21057,6731.0,6710.0,6693.0,6614.0,5856,5900.0,5969.0,6000.0
p21059,100032.0,100461.0,100883.0,101511.0,103405,103089.0,103189.0,103458.0
p21061,12076.0,12226.0,12249.0,12150.0,12152,12237.0,12302.0,12448.0
p21063,7491.0,7493.0,7499.0,7517.0,7334,7361.0,7292.0,7245.0
p21065,14315.0,14178.0,14150.0,14106.0,14161,14086.0,14024.0,13936.0
p21067,319644.0,321964.0,322426.0,323152.0,322627,320519.0,320281.0,320154.0
p21069,14481.0,14439.0,14485.0,14581.0,15101,15265.0,15278.0,15442.0
p21071,36968.0,36296.0,35896.0,35589.0,35798,35304.0,34918.0,34423.0
p21073,50292.0,50492.0,50801.0,50991.0,51594,51714.0,51548.0,51644.0
p21075,6185.0,6163.0,6066.0,5969.0,6511,6487.0,6371.0,6338.0
p21077,8719.0,8720.0,8766.0,8869.0,8673,8763.0,8773.0,8792.0
p21079,17382.0,17449.0,17519.0,17666.0,16963,17366.0,17566.0,17829.0
p21081,24910.0,24973.0,25065.0,25069.0,25015,25292.0,25474.0,25619.0
p21083,37217.0,37190.0,37319.0,37266.0,36528,36673.0,36493.0,36461.0
p21085,26093.0,26286.0,26293.0,26427.0,26460,26583.0,26643.0,26825.0
p21087,10969.0,11036.0,10998.0,10941.0,11132,11325.0,11392.0,11468.0
p21089,35824.0,35514.0,35332.0,35098.0,35877,35643.0,35375.0,35221.0
p21091,8723.0,8778.0,8738.0,8722.0,9101,9073.0,9027.0,8920.0
p21093,106964.0,108161.0,110279.0,110958.0,110829,111878.0,111743.0,112273.0
p21095,26996.0,26676.0,26309.0,26010.0,26754,26150.0,25652.0,25324.0
p21097,18569.0,18735.0,18780.0,18886.0,18719,18957.0,19105.0,19415.0
p21099,18541.0,18745.0,18902.0,19035.0,19290,19477.0,19594.0,19724.0
p21101,46212.0,45867.0,45512.0,45210.0,44678,44418.0,44032.0,44119.0
p21103,15834.0,15972.0,16061.0,16126.0,15698,15708.0,15760.0,15973.0
p21105,4607.0,4518.0,4431.0,4380.0,4529,4426.0,4434.0,4447.0
p21107,45598.0,45293.0,45024.0,44686.0,45369,45189.0,44926.0,44929.0
p21109,13364.0,13422.0,13403.0,13329.0,12963,12980.0,12989.0,13104.0
p21111,767464.0,769828.0,768101.0,766757.0,782845,777251.0,773095.0,772144.0
p21113,52219.0,53259.0,53757.0,54115.0,53024,53603.0,54236.0,55017.0
p21115,22858.0,22606.0,22391.0,22188.0,22648,22548.0,22235.0,22116.0
p21117,164962.0,165608.0,166292.0,166998.0,169271,169698.0,170280.0,171321.0
p21119,15492.0,15244.0,15076.0,14806.0,14158,14032.0,13847.0,13659.0
p21121,31471.0,31444.0,31300.0,31145.0,30185,30025.0,29773.0,29794.0
p21123,14018.0,14196.0,14299.0,14398.0,14873,15027.0,15150.0,15303.0
p21125,60078.0,60317.0,60660.0,60813.0,62727,62580.0,62879.0,63296.0
p21127,15839.0,15756.0,15583.0,15317.0,16303,16284.0,16097.0,16000.0
p21129,6604.0,6602.0,7052.0,7403.0,7368,7462.0,7273.0,7293.0
p21131,10431.0,10310.0,10151.0,9877.0,10468,10280.0,10049.0,9864.0
p21133,22759.0,22303.0,21813.0,21553.0,21465,21224.0,20827.0,20423.0
p21135,13516.0,13363.0,13268.0,13275.0,13087,12991.0,12937.0,12973.0
p21137,24382.0,24495.0,24612.0,24549.0,24255,24295.0,24419.0,24776.0
p21139,9198.0,9249.0,9244.0,9194.0,8871,8980.0,8968.0,8892.0
p21141,26678.0,27003.0,26983.0,27102.0,27513,27804.0,27856.0,28283.0
p21143,8238.0,8261.0,8171.0,8210.0,8679,8435.0,9099.0,9187.0
p21145,65304.0,65364.0,65307.0,65418.0,67917,67546.0,67366.0,67428.0
p21147,17548.0,17372.0,17290.0,17231.0,16840,16804.0,16783.0,17050.0
p21149,9337.0,9216.0,9258.0,9207.0,9136,9122.0,9107.0,9054.0
p21151,89532.0,91170.0,92107.0,92987.0,92993,93474.0,95151.0,96735.0
p21153,12668.0,12519.0,12323.0,12161.0,11603,11489.0,11348.0,11228.0
p21155,19135.0,19276.0,19326.0,19273.0,19592,19739.0,19748.0,19834.0
p21157,31280.0,31318.0,31202.0,31100.0,31691,31829.0,31790.0,31744.0
p21159,11945.0,11492.0,11325.0,11195.0,11253,11165.0,11096.0,10928.0
p21161,17167.0,17192.0,17080.0,17070.0,17133,16960.0,16903.0,16841.0
p21163,27959.0,28033.0,28623.0,28572.0,30026,30119.0,30010.0,30131.0
p21165,6449.0,6465.0,6437.0,6489.0,6146,6185.0,6236.0,6286.0
p21167,21405.0,21542.0,21702.0,21933.0,22655,22860.0,22900.0,23097.0
p21169,10020.0,10093.0,10070.0,10071.0,10288,10391.0,10408.0,10482.0
p21171,10539.0,10597.0,10732.0,10650.0,11319,11260.0,11353.0,11306.0
p21173,27666.0,27913.0,28109.0,28157.0,28112,28230.0,28357.0,28527.0
p21175,13260.0,13230.0,13372.0,13309.0,13735,13689.0,14146.0,14283.0
p21177,31150.0,30925.0,30811.0,30622.0,30894,30323.0,30696.0,30568.0
